Nodal displacements, Ultimate - Load case: DL
ID	Node	ex	ey	ez	φ x	φ y	φ z	Case
[-]	[-]	[m]	[m]	[m]	[°]	[°]	[°]	[-]
BMBPL.1	967	-0.005	0.000	-0.004	0.000	-0.206	0.000	JordK
BMBPL.1	1115	-0.005	-0.000	-0.001	0.000	-0.201	0.000	JordK
BMBPL.1	1153	-0.005	-0.000	0.000	0.000	-0.201	0.000	JordK
BMBPL.1	1178	-0.005	-0.000	0.000	-0.000	-0.201	0.000	JordK
BMBPL.1	1133	-0.005	-0.000	-0.001	-0.000	-0.201	0.000	JordK
BMBPL.1	1134	-0.005	-0.000	-0.001	-0.000	-0.201	0.000	JordK
BMBPL.1	1122	-0.005	0.000	-0.001	0.000	-0.201	0.000	JordK
BMBPL.1	982	-0.005	-0.000	-0.004	-0.000	-0.206	0.000	JordK
BMBPL.1	1105	-0.005	-0.000	-0.002	0.001	-0.201	0.000	JordK
BMBPL.1	1180	-0.005	-0.000	0.000	-0.000	-0.201	0.000	JordK
BMBPL.1	1183	-0.005	-0.000	0.000	-0.000	-0.201	0.000	JordK
BMBPL.1	1135	-0.005	-0.000	-0.001	-0.000	-0.201	0.000	JordK
BMBPL.1	1147	-0.005	-0.000	-0.001	-0.000	-0.201	0.000	JordK
BMBPL.1	863	-0.005	0.000	-0.006	0.000	-0.213	0.000	JordK
BMBPL.1	1181	-0.005	-0.000	0.000	-0.000	-0.201	0.000	JordK
BMBPL.1	878	-0.005	0.000	-0.006	-0.000	-0.213	0.000	JordK
BMBPL.1	895	-0.005	0.000	-0.006	0.000	-0.213	0.000	JordK
BMBPL.1	981	-0.005	0.000	-0.004	-0.000	-0.205	0.000	JordK
BMBPL.1	1064	-0.005	-0.000	-0.003	0.001	-0.202	0.000	JordK
BMBPL.1	1063	-0.005	-0.000	-0.003	0.001	-0.202	0.000	JordK
BMBPL.1	1111	-0.005	-0.000	-0.001	-0.000	-0.201	0.000	JordK
BMBPL.1	1184	-0.005	-0.000	0.000	-0.000	-0.201	0.000	JordK
BMBPL.1	1136	-0.005	-0.000	-0.001	-0.000	-0.201	0.000	JordK
BMBPL.1	1182	-0.005	-0.000	0.000	-0.000	-0.201	0.000	JordK
BMBPL.1	1148	-0.005	-0.000	-0.001	-0.000	-0.201	0.000	JordK
BMBPL.1	897	-0.005	0.000	-0.006	-0.000	-0.213	0.000	JordK
BMBPL.1	491	-0.005	-0.000	-0.007	-0.000	-0.218	0.000	JordK
BMBPL.1	458	-0.005	-0.000	-0.007	-0.000	-0.218	0.000	JordK
BMBPL.1	858	-0.005	0.000	-0.007	0.001	-0.217	-0.002	JordK
BMBPL.1	424	-0.005	-0.000	-0.007	-0.000	-0.218	0.000	JordK
BMBPL.1	436	-0.005	-0.000	-0.007	-0.000	-0.218	0.000	JordK
BMBPL.1	798	-0.005	0.000	-0.007	0.000	-0.218	-0.000	JordK
BMBPL.1	278	-0.005	-0.000	-0.007	-0.000	-0.218	0.000	JordK
BMBPL.1	396	-0.005	-0.000	-0.007	-0.000	-0.218	0.000	JordK
BMBPL.1	362	-0.005	-0.000	-0.007	-0.000	-0.218	0.000	JordK
BMBPL.1	314	-0.005	-0.000	-0.007	-0.000	-0.218	0.000	JordK
BMBPL.1	535	-0.005	-0.000	-0.007	0.000	-0.218	-0.000	JordK
BMBPL.1	348	-0.005	-0.000	-0.007	-0.000	-0.218	0.000	JordK
BMBPL.1	246	-0.005	-0.000	-0.007	-0.000	-0.218	0.001	JordK
BMBPL.1	228	-0.005	-0.000	-0.007	-0.000	-0.217	0.001	JordK
BMBPL.1	474	-0.005	-0.000	-0.007	-0.000	-0.218	0.000	JordK
BMBPL.1	412	-0.005	-0.000	-0.007	-0.000	-0.218	0.000	JordK
BMBPL.1	381	-0.005	-0.000	-0.007	-0.000	-0.218	0.000	JordK
BMBPL.1	570	-0.005	0.000	-0.007	0.000	-0.218	-0.000	JordK
BMBPL.1	211	-0.005	-0.000	-0.007	-0.001	-0.217	0.001	JordK
BMBPL.1	604	-0.005	0.000	-0.007	0.000	-0.218	-0.000	JordK
BMBPL.1	187	-0.005	-0.000	-0.007	-0.001	-0.217	0.002	JordK
BMBPL.1	331	-0.005	-0.000	-0.007	-0.000	-0.218	0.000	JordK
BMBPL.1	516	-0.005	-0.000	-0.007	-0.000	-0.218	0.000	JordK
BMBPL.1	295	-0.005	-0.000	-0.007	-0.000	-0.218	0.000	JordK
BMBPL.1	587	-0.005	0.000	-0.007	0.000	-0.218	-0.000	JordK
BMBPL.1	262	-0.005	-0.000	-0.007	-0.000	-0.218	0.000	JordK
BMBPL.1	552	-0.005	0.000	-0.007	0.000	-0.218	-0.000	JordK
BMBPL.1	700	-0.005	0.000	-0.007	0.000	-0.218	-0.000	JordK
BMBPL.1	667	-0.005	0.000	-0.007	0.000	-0.218	-0.000	JordK
BMBPL.1	165	-0.005	0.000	-0.007	0.000	-0.218	-0.000	JordK
BMBPL.1	684	-0.005	0.000	-0.007	0.000	-0.218	-0.000	JordK
BMBPL.1	170	-0.005	0.000	-0.007	0.000	-0.218	-0.000	JordK
BMBPL.1	735	-0.005	0.000	-0.007	0.000	-0.218	-0.000	JordK
BMBPL.1	169	-0.005	0.000	-0.007	0.000	-0.218	-0.000	JordK
BMBPL.1	718	-0.005	0.000	-0.007	0.000	-0.218	-0.000	JordK
BPL.1.1	1019	-0.005	-0.000	-0.003	-0.000	-0.203	0.000	JordK
BPL.1.1	918	-0.005	0.000	-0.005	-0.000	-0.209	0.000	JordK
BPL.1.1	928	-0.005	0.000	-0.005	-0.000	-0.209	0.000	JordK
BPL.1.1	1000	-0.005	-0.000	-0.003	-0.000	-0.203	0.000	JordK
BPL.1.1	979	-0.005	-0.000	-0.004	-0.000	-0.205	0.000	JordK
BPL.1.1	980	-0.005	-0.000	-0.004	-0.000	-0.205	0.000	JordK
BPL.1.1	999	-0.005	-0.000	-0.003	-0.000	-0.203	0.000	JordK
BPL.1.1	954	-0.005	-0.000	-0.004	-0.000	-0.206	0.000	JordK
BPL.1.1	941	-0.005	0.000	-0.005	-0.000	-0.209	0.000	JordK
BPL.1.1	983	-0.005	-0.000	-0.004	-0.000	-0.206	0.000	JordK
BPL.1.1	1020	-0.005	-0.000	-0.003	-0.000	-0.203	0.000	JordK
BPL.1.1	960	-0.005	-0.000	-0.004	-0.000	-0.206	0.000	JordK
BPL.1.1	938	-0.005	0.000	-0.005	-0.000	-0.209	0.000	JordK
BPL.1.1	972	-0.005	-0.000	-0.004	-0.000	-0.205	0.000	JordK
BPL.1.1	939	-0.005	0.000	-0.005	-0.000	-0.209	0.000	JordK
BPL.1.1	978	-0.005	-0.000	-0.004	-0.000	-0.205	0.000	JordK
BPL.1.1	908	-0.005	0.000	-0.005	-0.000	-0.209	0.000	JordK
BPL.1.1	969	-0.005	-0.000	-0.004	-0.000	-0.206	0.000	JordK
BPL.1.1	1021	-0.005	-0.000	-0.003	-0.000	-0.203	0.000	JordK
BPL.1.1	926	-0.005	-0.000	-0.005	0.000	-0.209	0.000	JordK
BPL.1.1	940	-0.005	0.000	-0.005	-0.000	-0.209	0.000	JordK
BPL.1.1	917	-0.005	0.000	-0.005	-0.000	-0.209	0.000	JordK
BPL.1.1	919	-0.005	0.000	-0.005	-0.000	-0.209	0.000	JordK
BPL.1.1	874	-0.005	0.000	-0.006	-0.000	-0.213	0.000	JordK
BPL.1.1	889	-0.005	-0.000	-0.006	0.000	-0.213	0.000	JordK
BPL.1.1	890	-0.005	0.000	-0.006	-0.000	-0.213	0.000	JordK
BPL.1.1	1022	-0.005	-0.000	-0.003	-0.000	-0.203	0.000	JordK
BPL.1.1	1056	-0.005	-0.000	-0.003	-0.000	-0.202	0.000	JordK
BPL.1.1	887	-0.005	-0.000	-0.006	0.000	-0.213	0.000	JordK
BPL.1.1	1004	-0.005	-0.000	-0.003	0.000	-0.203	0.000	JordK
BPL.1.1	934	-0.005	-0.000	-0.005	0.000	-0.209	0.000	JordK
BPL.1.1	1006	-0.005	0.000	-0.003	0.000	-0.203	0.000	JordK
BPL.1.1	1062	-0.005	-0.000	-0.003	0.000	-0.202	0.000	JordK
BPL.1.1	976	-0.005	-0.000	-0.004	0.001	-0.205	0.000	JordK
BPL.1.1	1044	-0.005	-0.000	-0.003	0.000	-0.202	0.000	JordK
BPL.1.1	1014	-0.005	-0.000	-0.003	0.000	-0.203	0.000	JordK
BPL.1.1	925	-0.005	-0.000	-0.005	0.000	-0.209	0.000	JordK
BPL.1.1	907	-0.005	-0.000	-0.005	0.000	-0.209	0.000	JordK
BPL.1.1	1149	-0.005	-0.000	0.000	-0.000	-0.201	0.000	JordK
BPL.1.1	1151	-0.005	-0.000	0.000	-0.000	-0.201	0.000	JordK
BPL.1.1	1112	-0.005	-0.000	-0.001	-0.000	-0.201	0.000	JordK
BPL.1.1	935	-0.005	-0.000	-0.005	0.000	-0.209	0.000	JordK
BPL.1.1	950	-0.005	0.000	-0.004	0.000	-0.205	0.000	JordK
BPL.1.1	1103	-0.005	-0.000	-0.002	0.000	-0.201	0.000	JordK
BPL.1.1	994	-0.005	0.000	-0.003	0.000	-0.203	0.000	JordK
BPL.1.1	963	-0.005	0.000	-0.004	0.000	-0.206	0.000	JordK
BPL.1.1	957	-0.005	-0.000	-0.004	0.000	-0.205	0.000	JordK
BPL.1.1	975	-0.005	-0.000	-0.004	0.001	-0.205	0.000	JordK
BPL.1.1	1139	-0.005	-0.000	-0.001	-0.000	-0.201	0.000	JordK
BPL.1.1	1016	-0.005	-0.000	-0.003	0.001	-0.203	0.000	JordK
BPL.1.1	1140	-0.005	-0.000	-0.001	-0.000	-0.201	0.000	JordK
BPL.1.1	933	-0.005	-0.000	-0.005	0.000	-0.209	0.000	JordK
BPL.1.1	1015	-0.005	-0.000	-0.003	0.001	-0.203	0.000	JordK
BPL.1.1	886	-0.005	-0.000	-0.006	0.000	-0.213	0.000	JordK
BPL.1.1	993	-0.005	0.000	-0.003	0.000	-0.203	0.000	JordK
BPL.1.1	1187	-0.005	-0.000	0.000	-0.000	-0.201	0.000	JordK
BPL.1.1	885	-0.005	-0.000	-0.006	0.000	-0.213	0.000	JordK
BPL.1.1	1107	-0.005	-0.000	-0.002	0.000	-0.201	0.000	JordK
BPL.1.1	1074	-0.005	0.000	-0.002	0.000	-0.201	0.000	JordK
BPL.1.1	1080	-0.005	0.000	-0.002	0.000	-0.201	0.000	JordK
BPL.1.1	1048	-0.005	0.000	-0.003	0.000	-0.202	0.000	JordK
BPL.1.1	1040	-0.005	0.000	-0.003	0.000	-0.202	0.000	JordK
BPL.1.1	1010	-0.005	0.000	-0.003	0.000	-0.203	0.000	JordK
BPL.1.1	964	-0.005	0.000	-0.004	0.000	-0.206	0.000	JordK
BPL.1.1	942	-0.005	-0.000	-0.005	0.000	-0.208	0.000	JordK
BPL.1.1	920	-0.005	0.000	-0.005	-0.000	-0.209	0.000	JordK
BPL.1.1	1090	-0.005	-0.000	-0.002	-0.000	-0.201	0.000	JordK
BPL.1.1	970	-0.005	-0.000	-0.004	-0.000	-0.206	0.000	JordK
BPL.1.1	906	-0.005	-0.000	-0.005	0.000	-0.209	0.000	JordK
BPL.1.1	1011	-0.005	-0.000	-0.003	0.000	-0.203	0.000	JordK
BPL.1.1	1161	-0.005	0.000	0.000	0.000	-0.201	0.000	JordK
BPL.1.1	922	-0.005	-0.000	-0.005	0.000	-0.208	0.000	JordK
BPL.1.1	990	-0.005	0.000	-0.003	0.000	-0.203	0.000	JordK
BPL.1.1	1106	-0.005	0.000	-0.002	-0.000	-0.201	0.000	JordK
BPL.1.1	971	-0.005	-0.000	-0.004	-0.000	-0.206	0.000	JordK
BPL.1.1	948	-0.005	0.000	-0.004	0.000	-0.205	0.000	JordK
BPL.1.1	1032	-0.005	-0.000	-0.003	0.000	-0.202	0.000	JordK
BPL.1.1	1119	-0.005	0.000	-0.001	0.000	-0.201	0.000	JordK
BPL.1.1	1145	-0.005	0.000	-0.001	0.000	-0.201	0.000	JordK
BPL.1.1	1007	-0.005	0.000	-0.003	0.000	-0.203	0.000	JordK
BPL.1.1	915	-0.005	-0.000	-0.005	0.000	-0.209	0.000	JordK
BPL.1.1	1033	-0.005	-0.000	-0.003	-0.000	-0.202	0.000	JordK
BPL.1.1	1069	-0.005	-0.000	-0.002	-0.000	-0.201	0.000	JordK
BPL.1.1	974	-0.005	-0.000	-0.004	0.000	-0.205	0.000	JordK
BPL.1.1	1159	-0.005	0.000	0.000	-0.000	-0.201	0.000	JordK
BPL.1.1	996	-0.005	0.000	-0.003	0.000	-0.203	0.000	JordK
BPL.1.1	949	-0.005	0.000	-0.004	0.000	-0.205	0.000	JordK
BPL.1.1	916	-0.005	-0.000	-0.005	0.000	-0.209	0.000	JordK
BPL.1.1	1009	-0.005	0.000	-0.003	0.000	-0.203	0.000	JordK
BPL.1.1	951	-0.005	0.000	-0.004	0.000	-0.205	0.000	JordK
BPL.1.1	956	-0.005	-0.000	-0.004	0.000	-0.205	0.000	JordK
BPL.1.1	1160	-0.005	0.000	0.000	0.000	-0.201	0.000	JordK
BPL.1.1	905	-0.005	-0.000	-0.005	0.000	-0.209	0.000	JordK
BPL.1.1	959	-0.005	0.000	-0.004	0.000	-0.206	0.000	JordK
BPL.1.1	1042	-0.005	0.000	-0.003	0.000	-0.202	0.000	JordK
BPL.1.1	997	-0.005	0.000	-0.003	0.000	-0.203	0.000	JordK
BPL.1.1	927	-0.005	0.000	-0.005	-0.000	-0.209	0.000	JordK
BPL.1.1	1053	-0.005	0.000	-0.003	0.000	-0.202	0.000	JordK
BPL.1.1	1088	-0.005	0.000	-0.002	0.000	-0.201	0.000	JordK
BPL.1.1	914	-0.005	-0.000	-0.005	0.000	-0.209	0.000	JordK
BPL.1.1	1043	-0.005	-0.000	-0.003	-0.000	-0.202	0.000	JordK
BPL.1.1	952	-0.005	0.000	-0.004	0.000	-0.206	0.000	JordK
BPL.1.1	992	-0.005	0.000	-0.003	0.000	-0.203	0.000	JordK
BPL.1.1	1079	-0.005	0.000	-0.002	0.000	-0.201	0.000	JordK
BPL.1.1	1081	-0.005	0.000	-0.002	0.000	-0.201	0.000	JordK
BPL.1.1	1144	-0.005	0.000	-0.001	-0.000	-0.201	0.000	JordK
BPL.1.1	1091	-0.005	-0.000	-0.002	-0.000	-0.201	0.000	JordK
BPL.1.1	1075	-0.005	0.000	-0.002	0.000	-0.201	0.000	JordK
BPL.1.1	1087	-0.005	0.000	-0.002	0.000	-0.201	0.000	JordK
BPL.1.1	1031	-0.005	0.000	-0.003	0.000	-0.202	0.000	JordK
BPL.1.1	1095	-0.005	-0.000	-0.002	-0.000	-0.201	0.000	JordK
BPL.1.1	1097	-0.005	-0.000	-0.002	-0.000	-0.201	0.000	JordK
BPL.1.1	1057	-0.005	-0.000	-0.003	-0.000	-0.202	0.000	JordK
BPL.1.1	1096	-0.005	-0.000	-0.002	-0.000	-0.201	0.000	JordK
BPL.1.1	1059	-0.005	-0.000	-0.003	-0.000	-0.202	0.000	JordK
BPL.1.1	1003	-0.005	-0.000	-0.003	-0.000	-0.203	0.000	JordK
BPL.1.1	1102	-0.005	-0.000	-0.002	0.000	-0.201	0.000	JordK
BPL.1.1	1101	-0.005	-0.000	-0.002	-0.000	-0.201	0.000	JordK
BPL.1.1	1061	-0.005	-0.000	-0.003	-0.000	-0.202	0.000	JordK
BPL.1.1	1001	-0.005	-0.000	-0.003	-0.000	-0.203	0.000	JordK
BPL.1.1	1093	-0.005	-0.000	-0.002	-0.000	-0.201	0.000	JordK
BPL.1.1	1099	-0.005	-0.000	-0.002	-0.000	-0.201	0.000	JordK
BPL.1.1	1012	-0.005	-0.000	-0.003	-0.000	-0.203	0.000	JordK
BPL.1.1	1070	-0.005	-0.000	-0.002	-0.000	-0.201	0.000	JordK
BPL.1.1	896	-0.005	0.000	-0.006	0.002	-0.213	0.000	JordK
BPL.1.1	1065	-0.005	-0.000	-0.003	-0.000	-0.202	0.000	JordK
BPL.1.1	986	-0.005	-0.000	-0.003	0.000	-0.203	0.000	JordK
BPL.1.1	1036	-0.005	-0.000	-0.003	-0.000	-0.202	0.000	JordK
BPL.1.1	1071	-0.005	-0.000	-0.002	-0.000	-0.201	0.000	JordK
BPL.1.1	1100	-0.005	-0.000	-0.002	-0.000	-0.201	0.000	JordK
BPL.1.1	1023	-0.005	-0.000	-0.003	-0.000	-0.203	0.000	JordK
BPL.1.1	1038	-0.005	-0.000	-0.003	0.000	-0.202	0.000	JordK
BPL.1.1	991	-0.005	-0.000	-0.003	-0.000	-0.203	0.000	JordK
BPL.1.1	1037	-0.005	-0.000	-0.003	-0.000	-0.202	0.000	JordK
BPL.1.1	903	-0.005	-0.000	-0.005	0.000	-0.208	0.000	JordK
BPL.1.1	930	-0.005	-0.000	-0.005	0.001	-0.208	0.000	JordK
BPL.1.1	923	-0.005	-0.000	-0.005	0.001	-0.208	0.000	JordK
BPL.1.1	1002	-0.005	-0.000	-0.003	-0.000	-0.203	0.000	JordK
BPL.1.1	1024	-0.005	-0.000	-0.003	-0.000	-0.203	0.000	JordK
BPL.1.1	881	-0.005	0.000	-0.006	0.001	-0.213	0.000	JordK
BPL.1.1	862	-0.005	0.000	-0.006	0.000	-0.213	0.000	JordK
BPL.1.1	1092	-0.005	-0.000	-0.002	-0.000	-0.201	0.000	JordK
BPL.1.1	1055	-0.005	-0.000	-0.003	-0.000	-0.202	0.000	JordK
BPL.1.1	1034	-0.005	-0.000	-0.003	-0.000	-0.202	0.000	JordK
BPL.1.1	1168	-0.005	0.000	0.000	0.000	-0.201	0.000	JordK
BPL.1.1	1125	-0.005	0.000	-0.001	0.000	-0.201	0.000	JordK
BPL.1.1	893	-0.005	0.000	-0.006	-0.000	-0.213	0.000	JordK
BPL.1.1	1052	-0.005	0.000	-0.003	0.000	-0.202	0.000	JordK
BPL.1.1	995	-0.005	0.000	-0.003	0.000	-0.203	0.000	JordK
BPL.1.1	1049	-0.005	0.000	-0.003	0.000	-0.202	0.000	JordK
BPL.1.1	1018	-0.005	0.000	-0.003	0.000	-0.203	0.000	JordK
BPL.1.1	872	-0.005	-0.000	-0.006	0.000	-0.213	0.000	JordK
BPL.1.1	873	-0.005	-0.000	-0.006	0.000	-0.213	0.000	JordK
BPL.1.1	1127	-0.005	0.000	-0.001	0.000	-0.201	0.000	JordK
BPL.1.1	894	-0.005	0.000	-0.006	-0.000	-0.213	0.000	JordK
BPL.1.1	1060	-0.005	-0.000	-0.003	-0.000	-0.202	0.000	JordK
BPL.1.1	1051	-0.005	0.000	-0.003	0.000	-0.202	0.000	JordK
BPL.1.1	984	-0.005	0.000	-0.004	-0.000	-0.205	0.000	JordK
BPL.1.1	977	-0.005	0.000	-0.004	0.000	-0.205	0.000	JordK
BPL.1.1	1089	-0.005	-0.000	-0.002	-0.000	-0.201	0.000	JordK
BPL.1.1	1054	-0.005	-0.000	-0.003	-0.000	-0.202	0.000	JordK
BPL.1.1	1041	-0.005	0.000	-0.003	0.000	-0.202	0.000	JordK
BPL.1.1	1175	-0.005	-0.000	0.000	-0.000	-0.201	0.000	JordK
BPL.1.1	1174	-0.005	0.000	0.000	0.000	-0.201	0.000	JordK
BPL.1.1	1126	-0.005	0.000	-0.001	0.000	-0.201	0.000	JordK
BPL.1.1	1082	-0.005	0.000	-0.002	0.000	-0.201	0.000	JordK
BPL.1.1	1025	-0.005	0.000	-0.003	-0.000	-0.203	0.000	JordK
BPL.1.1	1110	-0.005	-0.000	-0.001	-0.000	-0.201	0.000	JordK
BPL.1.1	1109	-0.005	0.000	-0.001	0.000	-0.201	0.000	JordK
BPL.1.1	892	-0.005	0.000	-0.006	-0.000	-0.213	0.000	JordK
BPL.1.1	891	-0.005	0.000	-0.006	-0.000	-0.213	0.000	JordK
BPL.1.1	943	-0.005	0.000	-0.005	-0.000	-0.208	0.000	JordK
BPL.1.1	902	-0.005	-0.000	-0.006	-0.000	-0.213	0.000	JordK
BPL.1.1	898	-0.005	-0.000	-0.006	-0.000	-0.213	0.000	JordK
BPL.1.1	988	-0.005	0.000	-0.003	0.000	-0.203	0.000	JordK
BPL.1.1	931	-0.005	0.000	-0.005	-0.000	-0.208	0.000	JordK
BPL.1.1	880	-0.005	0.000	-0.006	-0.000	-0.213	0.000	JordK
BPL.1.1	904	-0.005	0.000	-0.005	-0.000	-0.208	0.000	JordK
BPL.1.1	989	-0.005	0.000	-0.003	0.000	-0.203	0.000	JordK
BPL.1.1	946	-0.005	0.000	-0.004	0.000	-0.205	0.000	JordK
BPL.1.1	947	-0.005	0.000	-0.004	0.000	-0.205	0.000	JordK
BPL.1.1	913	-0.005	-0.000	-0.005	0.000	-0.208	0.000	JordK
BPL.1.1	1058	-0.005	-0.000	-0.003	-0.000	-0.202	0.000	JordK
BPL.1.1	876	-0.005	0.000	-0.006	-0.000	-0.213	0.000	JordK
BPL.1.1	900	-0.005	0.000	-0.006	-0.000	-0.213	0.000	JordK
BPL.1.1	912	-0.005	-0.000	-0.005	0.000	-0.208	0.000	JordK
BPL.1.1	937	-0.005	0.000	-0.005	-0.000	-0.209	0.000	JordK
BPL.1.1	866	-0.005	-0.000	-0.006	-0.000	-0.213	0.000	JordK
BPL.1.1	875	-0.005	0.000	-0.006	-0.000	-0.213	0.000	JordK
BPL.1.1	968	-0.005	-0.000	-0.004	0.000	-0.206	0.000	JordK
BPL.1.1	998	-0.005	-0.000	-0.003	-0.000	-0.203	0.000	JordK
BPL.1.1	1117	-0.005	0.000	-0.001	-0.000	-0.201	0.000	JordK
BPL.1.1	1171	-0.005	0.000	0.000	0.000	-0.201	0.000	JordK
BPL.1.1	1152	-0.005	-0.000	0.000	-0.000	-0.201	0.000	JordK
BPL.1.1	1008	-0.005	0.000	-0.003	0.000	-0.203	0.000	JordK
BPL.1.1	871	-0.005	-0.000	-0.006	0.000	-0.213	0.000	JordK
BPL.1.1	1121	-0.005	0.000	-0.001	0.000	-0.201	0.000	JordK
BPL.1.1	1076	-0.005	0.000	-0.002	0.000	-0.201	0.000	JordK
BPL.1.1	1172	-0.005	0.000	0.000	0.000	-0.201	0.000	JordK
BPL.1.1	1116	-0.005	0.000	-0.001	-0.000	-0.201	0.000	JordK
BPL.1.1	1131	-0.005	0.000	-0.001	0.000	-0.201	0.000	JordK
BPL.1.1	965	-0.005	0.000	-0.004	0.000	-0.206	0.000	JordK
BPL.1.1	1086	-0.005	0.000	-0.002	0.000	-0.201	0.000	JordK
BPL.1.1	1130	-0.005	0.000	-0.001	0.000	-0.201	0.000	JordK
BPL.1.1	1188	-0.005	-0.000	0.000	0.000	-0.201	0.000	JordK
BPL.1.1	1157	-0.005	0.000	0.000	-0.000	-0.201	0.000	JordK
BPL.1.1	1077	-0.005	0.000	-0.002	0.000	-0.201	0.000	JordK
BPL.1.1	1129	-0.005	0.000	-0.001	0.000	-0.201	0.000	JordK
BPL.1.1	1158	-0.005	0.000	0.000	-0.000	-0.201	0.000	JordK
BPL.1.1	1073	-0.005	0.000	-0.002	-0.000	-0.201	0.000	JordK
BPL.1.1	1163	-0.005	0.000	0.000	0.000	-0.201	0.000	JordK
BPL.1.1	1068	-0.005	0.000	-0.002	-0.000	-0.201	0.000	JordK
BPL.1.1	1142	-0.005	-0.000	-0.001	0.000	-0.201	0.000	JordK
BPL.1.1	953	-0.005	-0.000	-0.004	-0.000	-0.206	0.000	JordK
BPL.1.1	1141	-0.005	-0.000	-0.001	-0.000	-0.201	0.000	JordK
BPL.1.1	910	-0.005	0.000	-0.005	-0.001	-0.208	0.000	JordK
BPL.1.1	870	-0.005	-0.000	-0.006	0.000	-0.213	0.000	JordK
BPL.1.1	1108	-0.005	0.000	-0.001	-0.000	-0.201	0.000	JordK
BPL.1.1	869	-0.005	-0.000	-0.006	0.000	-0.213	0.000	JordK
BPL.1.1	1118	-0.005	0.000	-0.001	-0.000	-0.201	0.000	JordK
BPL.1.1	1120	-0.005	0.000	-0.001	0.000	-0.201	0.000	JordK
BPL.1.1	1155	-0.005	0.000	0.000	-0.000	-0.201	0.000	JordK
BPL.1.1	1067	-0.005	0.000	-0.002	-0.000	-0.201	0.000	JordK
BPL.1.1	1072	-0.005	0.000	-0.002	-0.001	-0.201	0.000	JordK
BPL.1.1	1156	-0.005	0.000	0.000	-0.000	-0.201	0.000	JordK
BPL.1.1	966	-0.005	0.000	-0.004	0.000	-0.206	0.000	JordK
BPL.1.1	1085	-0.005	0.000	-0.002	0.000	-0.201	0.000	JordK
BPL.1.1	1173	-0.005	0.000	0.000	0.000	-0.201	0.000	JordK
BPL.1.1	1162	-0.005	0.000	0.000	0.000	-0.201	0.000	JordK
BPL.1.1	932	-0.005	0.000	-0.005	0.000	-0.208	0.000	JordK
BPL.1.1	1185	-0.005	-0.000	0.000	-0.000	-0.201	0.000	JordK
BPL.1.1	1028	-0.005	0.000	-0.003	0.000	-0.202	0.000	JordK
BPL.1.1	1137	-0.005	-0.000	-0.001	-0.000	-0.201	0.000	JordK
BPL.1.1	1169	-0.005	0.000	0.000	0.000	-0.201	0.000	JordK
BPL.1.1	1167	-0.005	0.000	0.000	0.000	-0.201	0.000	JordK
BPL.1.1	1083	-0.005	0.000	-0.002	0.000	-0.201	0.000	JordK
BPL.1.1	867	-0.005	-0.000	-0.006	-0.000	-0.213	0.000	JordK
BPL.1.1	864	-0.005	-0.000	-0.006	-0.002	-0.213	0.000	JordK
BPL.1.1	865	-0.005	-0.000	-0.006	-0.001	-0.213	0.000	JordK
BPL.1.1	868	-0.005	-0.000	-0.006	0.000	-0.213	0.000	JordK
BPL.1.1	1029	-0.005	0.000	-0.003	0.000	-0.202	0.000	JordK
BPL.1.1	936	-0.005	-0.000	-0.005	0.000	-0.209	0.000	JordK
BPL.1.1	911	-0.005	0.000	-0.005	-0.001	-0.208	0.000	JordK
BPL.1.1	899	-0.005	-0.000	-0.006	-0.000	-0.213	0.000	JordK
BPL.1.1	1186	-0.005	-0.000	0.000	-0.000	-0.201	0.000	JordK
BPL.1.1	888	-0.005	-0.000	-0.006	0.000	-0.213	0.000	JordK
BPL.1.1	1098	-0.005	-0.000	-0.002	-0.000	-0.201	0.000	JordK
BPL.1.1	1138	-0.005	-0.000	-0.001	-0.000	-0.201	0.000	JordK
BPL.1.1	1027	-0.005	0.000	-0.003	0.000	-0.202	0.000	JordK
BPL.1.1	40	-0.005	0.000	-0.009	0.000	-0.216	0.000	JordK
BPL.1.1	42	-0.005	0.000	-0.009	0.000	-0.216	0.000	JordK
BPL.1.1	44	-0.005	0.000	-0.009	0.000	-0.216	0.000	JordK
BPL.1.1	31	-0.005	0.000	-0.009	0.000	-0.217	0.000	JordK
BPL.1.1	83	-0.005	0.000	-0.008	0.000	-0.216	0.000	JordK
BPL.1.1	108	-0.005	0.000	-0.008	0.000	-0.216	0.000	JordK
BPL.1.1	39	-0.005	0.000	-0.009	0.000	-0.216	0.000	JordK
BPL.1.1	33	-0.005	0.000	-0.009	0.000	-0.217	0.000	JordK
BPL.1.1	67	-0.005	0.000	-0.009	0.000	-0.216	0.000	JordK
BPL.1.1	88	-0.005	0.000	-0.008	0.000	-0.217	0.000	JordK
BPL.1.1	41	-0.005	0.000	-0.009	0.000	-0.216	0.000	JordK
BPL.1.1	85	-0.005	0.000	-0.008	0.000	-0.216	0.000	JordK
BPL.1.1	145	-0.005	-0.000	-0.008	-0.000	-0.217	0.000	JordK
BPL.1.1	144	-0.005	-0.000	-0.008	-0.000	-0.217	0.000	JordK
BPL.1.1	105	-0.005	-0.000	-0.008	-0.000	-0.217	0.000	JordK
BPL.1.1	70	-0.005	-0.000	-0.009	-0.000	-0.217	0.000	JordK
BPL.1.1	118	-0.005	-0.000	-0.008	-0.000	-0.217	0.000	JordK
